,nombre articulo,precio,link,company,model,year,version,color,fuel,doors,transmisions,motor,bodywork,km
978,Toyota Hilux 2.8 Cd Srx 177cv 4x4,$12.990.000,https://auto.mercadolibre.com.ar/MLA-1155972738-toyota-hilux-28-cd-srx-177cv-4x4-mt-_JM#position=19&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Hilux,2019,2.8 Cd Srx 177cv 4x4,Blanco,Diésel,4,Manual,2.8,Pick-Up,49000 km
979,Volkswagen Up! 1.0 Move Up! 75cv 3 P,$2.550.000,https://auto.mercadolibre.com.ar/MLA-1190702505-volkswagen-move-up-10-mpi-bareinautos-_JM#position=20&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Up!,2015,1.0 Move Up! 75cv 3 p,Gris,Nafta,3,Manual,1.0,Hatchback,100000 km
980,Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline At,$10.800.000,https://auto.mercadolibre.com.ar/MLA-1149315611-volkswagen-amarok-2022-20-cd-tdi-180cv-comfortline-at-_JM#position=21&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Amarok,2022,2.0 Cd Tdi 180cv Comfortline At,Azul,Diésel,4,Automática,2.0,Pick-Up,1111 km
981,Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,$15.190.000,https://auto.mercadolibre.com.ar/MLA-1148673143-toyota-hilux-srv-4x4-unica-solo-500-km-at-gs-_JM#position=22&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Hilux,2022,2.8 Cd Srv 177cv 4x4 At,Plateado,Diésel,4,Automática,2.8,Pick-Up,500 km
982,Toyota Sw4 2.8 Tdi Gr-s 4x4 7as 6at,U$S82.990,https://auto.mercadolibre.com.ar/MLA-1214604012-toyota-sw4-28-gr-sport-204cv-4x4-7as-at-2022-car-cash-_JM#position=23&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,SW4,2022,2.8 Tdi Gr-s 4x4 7as 6at,Negro,Diésel,5,Automática,2.8,SUV,15000 km
983,Fiat Pulse 1.3 Drive Gse Mt,$5.100.000,https://auto.mercadolibre.com.ar/MLA-1143077336-fiat-pulse-13-drive-manual-maravilla-u-_JM#position=24&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Pulse,2022,1.3 Drive Gse Mt,Blanco,Nafta,5,Manual,1.3,SUV,1000 km
984,Fiat Palio 1.6 Adventure Etorque,$2.400.000,https://auto.mercadolibre.com.ar/MLA-1317424029-fiat-palio-2012-16-adventure-etorque-2400000-_JM#position=25&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Palio,2012,1.6 Adventure Etorque,Negro,Nafta,5,Manual,1.6,Rural,84000 km
985,Fiat Cronos 1.3 Gse Drive Pack Conectividad,$3.700.000,https://auto.mercadolibre.com.ar/MLA-1317208524-fiat-cronos-drive-13-6-_JM#position=26&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Cronos,2022,1.3 Gse Drive Pack Conectividad,Negro,Nafta,4,Manual,1.3,Sedán,10000 km
986,Fiat Cronos 1.3 Drive Mt,$3.600.000,https://auto.mercadolibre.com.ar/MLA-1317291983-fiat-cronos-drive-13-5-_JM#position=27&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Cronos,2023,1.3 Drive Mt,Negro,Nafta,4,Manual,1.3,Sedán,1000 km
987,Peugeot 408 2.0 Allure Tiptronic 143cv,$2.790.000,https://auto.mercadolibre.com.ar/MLA-1317207004-peugeot-408-allure-tiptronic-inmaculado-nuevo-garantia-_JM#position=28&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Peugeot,408,2012,2.0 Allure Tiptronic 143cv,Dorado,Nafta,4,Automática,2.0,Sedán,86521 km
988,Toyota Etios 1.5 Cross,$3.400.000,https://auto.mercadolibre.com.ar/MLA-1316679505-toyota-etios-cross-impecable-unica-mano-pocos-kms-nuevo-_JM#position=29&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Etios,2015,1.5 Cross,Rojo,Nafta,5,Manual,1.5,Hatchback,44750 km
989,Volkswagen Polo 1.6 Msi Trendline,$5.800.000,https://auto.mercadolibre.com.ar/MLA-1316683006-volkswagen-polo-trendline-msi-manual-_JM#position=30&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Polo,2019,1.6 Msi Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,37000 km
990,Chevrolet S10 2.8 High Country Cd Tdci 200cv Manual 4x2,$11.790.000,https://auto.mercadolibre.com.ar/MLA-1316641316-dueno-vende-chevrolet-s10-high-country-full-diesel-_JM#position=31&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Chevrolet,S10,2020,2.8 High Country Cd Tdci 200cv Manual 4x2,Plateado,Diésel,4,Manual,2.8,Pick-Up,40108 km
991,Bmw Serie 2 3.0 240i M Package,U$S52.900,https://auto.mercadolibre.com.ar/MLA-1316298938-bmw-serie-2-2017-30-240i-m-package-_JM#position=32&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,BMW,Serie 2,2017,3.0 240i M Package,Gris,Nafta,2,Automática,3.0,Coupé,71000 km
992,Peugeot 408 1.6 Feline Thp 163cv Tiptronic,$3.901.080,https://auto.mercadolibre.com.ar/MLA-1316290644-peugeot-408-16-feline-thp-163cv-tip-_JM#position=33&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Peugeot,408,2017,1.6 Feline Thp 163cv Tiptronic,Blanco,Nafta,4,Automática,1.6,Sedán,79061 km
993,Volkswagen Suran 1.6 Highline 101cv,$2.800.000,https://auto.mercadolibre.com.ar/MLA-1316225379-volkswagen-suran-2013-16-highline-101cv-_JM#position=34&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Suran,2013,1.6 Highline 101cv,Negro,Nafta,5,Manual,1.6,Monovolumen,120000 km
994,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,$10.800.000,https://auto.mercadolibre.com.ar/MLA-1315736363-amarok-highline-4x4-at-dc-20l-tdi-180-cv-us-at-_JM#position=35&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Dorado,Diésel,4,Automática,2.0,Pick-Up,160000 km
995,Toyota Etios 1.5 Xls At,$5.940.000,https://auto.mercadolibre.com.ar/MLA-1315449561-toyota-etios-2023-15-xls-at-_JM#position=36&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Etios,2023,1.5 Xls At,Blanco,Nafta,5,Automática,1.5,Hatchback,111111 km
996,Ford Ecosport 1.6 Freestyle 110cv 4x2,$3.300.000,https://auto.mercadolibre.com.ar/MLA-1315362065-ford-_JM#position=37&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,Azul,Nafta,5,Manual,1.6,SUV,111584 km
997,Ford Ranger Xlt 2.2 L,$9.000.000,https://auto.mercadolibre.com.ar/MLA-1315177746-ford-ranger-21-xlt-22-l-impecable-empleado-ford-argentina-_JM#position=38&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Ford,Ranger,2021,XLT 2.2 L,Blanco,Diésel,4,Automática,2.2 Litros,Pick-Up,20000 km
998,Toyota Corolla 1.8 Xei Cvt 140cv,$6.310.000,https://auto.mercadolibre.com.ar/MLA-1315067410-toyota-corolla-18-xei-cvt-140cv-_JM#position=39&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Corolla,2019,1.8 Xei Cvt 140cv,Nafta,4,Automática,1.8,Sedán,49418 km,.
999,Jeep Renegade 1.8 Sport,$6.340.000,https://auto.mercadolibre.com.ar/MLA-1315099623-jeep-renegade-18-sport-_JM#position=40&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Jeep,Renegade,2020,1.8 Sport,Nafta,5,Manual,1.8,SUV,67649 km,.
1000,Fiat Cronos 1.8 16v Precision,$4.110.000,https://auto.mercadolibre.com.ar/MLA-1315283205-fiat-cronos-18-16v-precision-_JM#position=41&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Cronos,2019,1.8 16v Precision,Nafta,4,Manual,1.8,Sedán,63330 km,.
1001,Volkswagen Polo 1.6 Msi Comfort Plus At,$5.260.000,https://auto.mercadolibre.com.ar/MLA-1315073969-volkswagen-polo-16-msi-comfort-plus-at-_JM#position=42&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Polo,2019,1.6 Msi Comfort Plus At,Nafta,5,Automática,1.6,Hatchback,66405 km,.
1002,Volkswagen Vento 1.4 Highline 150cv,$5.750.000,https://auto.mercadolibre.com.ar/MLA-1315202130-volkswagen-vento-14-highline-150cv-_JM#position=43&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Volkswagen,Vento,2017,1.4 Highline 150cv,Nafta,4,Manual,1.4,Sedán,103000 km,.
1003,Renault Kwid 1.0 Sce 66cv Outsider,$3.440.000,https://auto.mercadolibre.com.ar/MLA-1315073967-renault-kwid-10-sce-66cv-outsider-_JM#position=44&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Renault,Kwid,2019,1.0 Sce 66cv Outsider,Nafta,5,Manual,1.0,Hatchback,61643 km,.
1004,Toyota Corolla 2.0 Xli Cvt,$9.060.000,https://auto.mercadolibre.com.ar/MLA-1315112544-toyota-corolla-20-xli-cvt-_JM#position=45&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Toyota,Corolla,2022,2.0 Xli Cvt,Nafta,4,Automática,1.0,Sedán,4317 km,.
1005,Fiat Cronos 1.8 16v Precision,$3.890.000,https://auto.mercadolibre.com.ar/MLA-1315245790-fiat-cronos-18-16v-precision-_JM#position=46&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Cronos,2018,1.8 16v Precision,Nafta,4,Manual,1.8,Sedán,79835 km,.
1006,Fiat Cronos 1.8 16v Precision,$4.040.000,https://auto.mercadolibre.com.ar/MLA-1315112542-fiat-cronos-18-16v-precision-_JM#position=47&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Fiat,Cronos,2019,1.8 16v Precision,Nafta,4,Manual,1.8,Sedán,71444 km,.
1007,Ford Ecosport 1.5 Se 123cv 4x2,$4.650.000,https://auto.mercadolibre.com.ar/MLA-1315073953-ford-ecosport-15-se-123cv-4x2-_JM#position=48&search_layout=grid&type=item&tracking_id=7c58a9b9-f2eb-4aa4-8de8-85ec1c1eedc4,Ford,Ecosport,2017,1.5 Se 123cv 4x2,Nafta,5,Manual,1.5,SUV,79239 km,.
1008,Volkswagen Voyage 1.6 Comfortline 101cv Abcp Abs,$2.800.000,https://auto.mercadolibre.com.ar/MLA-1315075570-volkswagen-voyage-financiado-jv-_JM#position=1&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Voyage,2015,1.6 Comfortline 101cv Abcp Abs,Gris,Nafta,4,Manual,1.6,Sedán,160000 km
1009,Renault Sandero 1.6 Expression Pack 90cv,$2.750.000,https://auto.mercadolibre.com.ar/MLA-1315113947-renault-sandero-16-expression-pack-90cv-2016-_JM#position=2&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Renault,Sandero,2016,1.6 Expression Pack 90cv,Negro,Nafta,5,Manual,1.6,Hatchback,76700 km
1010,Citroën Ds4 1.6 Sport Chic Thp 163cv Tiptronic,$3.849.000,https://auto.mercadolibre.com.ar/MLA-1313724260-citroen-ds4-16-sport-chic-2013-mr-_JM#position=3&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Citroën,DS4,2013,1.6 Sport Chic Thp 163cv Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,85100 km
1011,Nissan Kicks 1.6 Advance 120cv At,$5.690.000,https://auto.mercadolibre.com.ar/MLA-1313297916-nissan-kicks-2018-16-advance-120cv-at-_JM#position=4&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Nissan,Kicks,2018,1.6 Advance 120cv At,Plateado,Nafta,5,Automática,1.6,Hatchback,52000 km
1012,Citroën C3 1.6 Exclusive Vti 115cv,$2.830.000,https://auto.mercadolibre.com.ar/MLA-1313225055-citroen-c3-exclusive-tl-_JM#position=5&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Citroën,C3,2014,1.6 Exclusive Vti 115cv,Negro,Nafta,5,Manual,1.6,Hatchback,126000 km
1013,Toyota Etios 1.5 Sedan Xls,$2.790.000,https://auto.mercadolibre.com.ar/MLA-1313050552-toyota-etios-xls-4p-mt-impecable-100-sin-detalle-pocos-km-_JM#position=6&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Toyota,Etios,2014,1.5 Sedan Xls,Gris,Nafta,4,Manual,1.5,Sedán,63879 km
1014,Land Rover Discovery 2.7 3 V6 At,U$S23.800,https://auto.mercadolibre.com.ar/MLA-1312783174-land-rover-discovery-3-tdv6-hse-automatica-_JM#position=7&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Land Rover,Discovery,2007,2.7 3 V6 At,Azul,Diésel,5,Automática,2.7,SUV,172000 km
1015,Toyota Sw4 2.8 Tdi Diamante Ii 4x4 7as 6at,$22.500.000,https://auto.mercadolibre.com.ar/MLA-1312424213-toyota-sw4-28-tdi-diamante-ii-4x4-7as-6at-mh-_JM#position=8&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Toyota,SW4,2022,2.8 Tdi Diamante Ii 4x4 7as 6at,Blanco,Diésel,5,Automática,2.8,SUV,42000 km
1016,Peugeot 208 1.6 Active,$4.890.000,https://auto.mercadolibre.com.ar/MLA-1311989222-peugeot-active-16-am23-matias-_JM#position=9&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Peugeot,208,2022,1.6 Active,Azul,Nafta,5,Manual,1.6,Hatchback,1500 km
1017,Ford Focus Ii 1.6 Trend Sigma,$2.650.000,https://auto.mercadolibre.com.ar/MLA-1311332439-ford-focus-trend-2012-16-excelente-estado-unico-dueno-_JM#position=10&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Ford,Focus II,2012,1.6 Trend Sigma,Azul,Nafta,5,Manual,1.6,Hatchback,98000 km
1018,Ford Territory 1.5t Sel,$10.295.001,https://auto.mercadolibre.com.ar/MLA-1310581160-ford-territory-15t-143cv-sel-automatica-2023-01-l-_JM#position=11&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Ford,Territory,2023,1.5t Sel,Negro,Nafta,5,Automática,1.5,SUV,500 km
1019,Jeep Renegade 1.8 Sport,$5.300.000,https://auto.mercadolibre.com.ar/MLA-1310585697-jeep-renegade-_JM#position=12&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Jeep,Renegade,2019,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV,95000 km
1020,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline At,$11.300.000,https://auto.mercadolibre.com.ar/MLA-1310591936-vw-amarok-highline-20l-4x4-at-180cv-2021-29205km-do-_JM#position=13&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Amarok,2021,2.0 Cd Tdi 180cv 4x4 Highline At,Blanco,Diésel,4,Automática,2.0,Pick-Up,29205 km
1021,Volkswagen Amarok 3.0 V6 Cd,$10.900.000,https://auto.mercadolibre.com.ar/MLA-1310135519-volkswagen-amarok-v6-highline-145000-km-2019-rec-_JM#position=14&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Amarok,2019,3.0 V6 Cd,Plateado,Diésel,4,Automática,3.0,Pick-Up,145000 km
1022,Chevrolet S10 2.8 Lt Cd Tdci 200cv 4x2,$6.700.000,https://auto.mercadolibre.com.ar/MLA-1309627453-chevrolet-s10-2019-28-lt-cd-tdci-200cv-4x2-_JM#position=15&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Chevrolet,S10,2019,2.8 Lt Cd Tdci 200cv 4x2,Gris,Diésel,4,Manual,2.8,Pick-Up,70000 km
1023,Chevrolet Onix 1.4 Lt 98cv,$3.300.000,https://auto.mercadolibre.com.ar/MLA-1309807092-chevrolet-_JM#position=16&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Chevrolet,Onix,2018,1.4 Lt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,37000 km
1024,Jeep Renegade 1.8 Sport At Plus,U$S20.500,https://auto.mercadolibre.com.ar/MLA-1309184129-jeep-renegade-18-sport-at-plus-_JM#position=17&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Jeep,Renegade,2018,1.8 Sport At Plus,Negro,Nafta,5,Automática,1.8,SUV,50000 km
1025,Peugeot 308 1.6 Active,$2.990.000,https://auto.mercadolibre.com.ar/MLA-1308830342-peugeot-308-active-2014-16-excelente-_JM#position=18&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Peugeot,308,2014,1.6 Active,Negro,Nafta,5,Manual,1.6,Hatchback,126000 km
1026,Volkswagen Golf 1.4 Comfortline Tsi Dsg,$7.500.000,https://auto.mercadolibre.com.ar/MLA-1308509422-golf-comfortline-14l-tsi-dsg-usado-seleccionado-us-rt-_JM#position=19&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Golf,2019,1.4 Comfortline Tsi Dsg,Azul,Nafta,5,Automática,1.4,Hatchback,73000 km
1027,Volkswagen Gol Trend 1.6 Highline 101cv I-motion,$4.700.000,https://auto.mercadolibre.com.ar/MLA-1308726503-volkswagen-gol-trend-automatico-2020-blanco-ae402-_JM#position=20&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Gol Trend,2020,1.6 Highline 101cv I-motion,Blanco,Nafta,5,Automática,1.6,Hatchback,21000 km
1028,Volkswagen Gol Trend 1.6 Trendline 101cv,$2.980.000,https://auto.mercadolibre.com.ar/MLA-1308752223-volkswagen-gol-trend-5-ptas-rojo-aa195-_JM#position=21&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Gol Trend,2016,1.6 Trendline 101cv,Rojo,Nafta,5,Manual,1.6,Hatchback,32200 km
1029,Chevrolet Tracker 1.8 Ltz Awd At 140cv,$4.599.999,https://auto.mercadolibre.com.ar/MLA-1308346698-chevrolet-tracker-2016-18-ltz-awd-at-140cv-_JM#position=22&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Chevrolet,Tracker,2016,1.8 Ltz Awd At 140cv,Rojo,Nafta,5,Automática,1.8,SUV,118068 km
1030,Renault Duster 2.0 Ph2 4x2 Privilege 143cv,$3.950.000,https://auto.mercadolibre.com.ar/MLA-1308506977-renault-duster-2016-20-ph2-4x2-privilege-143cv-_JM#position=23&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Renault,Duster,2016,2.0 Ph2 4x2 Privilege 143cv,Negro,Nafta,5,Manual,2.0,SUV,106000 km
1031,Volkswagen Suran 1.6 Comfortline 101cv,$3.050.000,https://auto.mercadolibre.com.ar/MLA-1308641114-vw-suran-confortline-impecable-pocos-kms-unico-dueno-_JM#position=24&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Suran,2017,1.6 Comfortline 101cv,Dorado,Nafta,5,Manual,1.6,Monovolumen,67977 km
1032,Toyota Corolla 1.8 Hev Seg Ecvt,$9.100.000,https://auto.mercadolibre.com.ar/MLA-1308344281-toyota-corolla-seg-e-cvt-hibrido-igual-a-0-km-flamante-_JM#position=25&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Toyota,Corolla,2022,1.8 Hev Seg Ecvt,Azul,Híbrido/Nafta,4,Automática,1.8,Sedán,8452 km
1033,Volkswagen Vento 1.4 Highline 150cv At,$6.500.500,https://auto.mercadolibre.com.ar/MLA-1308639968-volkswagen-vento-14-tsi-highline-dsg-2018-unico-dueno--_JM#position=26&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Vento,2018,1.4 Highline 150cv At,Blanco,Nafta,4,Automática,1.4,Sedán,86000 km
1034,Renault Duster 2.0 4x2 Luxe 138cv,$3.600.000,https://auto.mercadolibre.com.ar/MLA-1308254898-renault-duster-_JM#position=27&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Renault,Duster,2013,2.0 4x2 Luxe 138cv,Plateado,Nafta,5,Manual,2.0,SUV,83318 km
1035,Fiat Fiorino 1.4 Fire Evo 87cv,$3.300.000,https://auto.mercadolibre.com.ar/MLA-1308276090-fiat-fiorino-2018-14-fire-evo-87cv-_JM#position=28&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Fiat,Fiorino,2018,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,60000 km
1036,Ram 2500 6.7 Laramie I Atx 350cv 4x4,U$S41.500,https://auto.mercadolibre.com.ar/MLA-1308275748-dodge-ram-2500-2014-67-laramie-smart-garage-_JM#position=29&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,RAM,2500,2014,6.7 Laramie I Atx 350cv 4x4,Gris,Diésel,4,Automática,6.7,Pick-Up,149000 km
1037,Volkswagen Vento 2.0 Tsi Gli 211cv App Connect,$9.590.000,https://auto.mercadolibre.com.ar/MLA-1308052993-vw-vento-20-gli-at-2018-_JM#position=30&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Vento,2018,2.0 Tsi Gli 211cv App Connect,Blanco,Nafta,4,Manual,2.0,Sedán,44000 km
1038,Mercedes-benz Clase A 1.6 A45 Amg 360cv,U$S89.000,https://auto.mercadolibre.com.ar/MLA-1307973437-mercedes-benz-clase-a-16-a45-amg-360cv-_JM#position=31&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Mercedes-Benz,Clase A,2019,1.6 A45 Amg 360cv,Negro,Nafta,5,Automática,1.6,Hatchback,19000 km
1039,Bmw X6 3.0 Xdrive 35i Sportive 306cv,U$S42.000,https://auto.mercadolibre.com.ar/MLA-1308083237-bmw-x6-2011-30-xdrive-35i-sportive-306cv-_JM#position=32&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,BMW,X6,2011,3.0 Xdrive 35i Sportive 306cv,Negro,Nafta,5,Automática,3.0,SUV,59995 km
1040,Toyota Etios 1.5 Sedan Xls,$3.350.000,https://auto.mercadolibre.com.ar/MLA-1307344236-toyota-etios-xls-4p-automatico-nuevo-services-al-dia-_JM#position=33&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Toyota,Etios,2016,1.5 Sedan Xls,Blanco,Nafta,4,Manual,1.5,Sedán,104195 km
1041,Chevrolet Prisma 1.4 Ltz 98cv,$3.990.000,https://auto.mercadolibre.com.ar/MLA-1307016842-chevrolet-prisma-_JM#position=34&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Chevrolet,Prisma,2019,1.4 Ltz 98cv,Blanco,Nafta/GNC,4,Manual,1.4,Sedán,50000 km
1042,Citroën Jumpy 1.6 L3 Hdi 115 Business,U$S21.000,https://auto.mercadolibre.com.ar/MLA-1303660664-citron-jumpy-2018-16-l3-hdi-115-business-_JM#position=35&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Citroën,Jumpy,2018,1.6 L3 Hdi 115 Business,Blanco,Diésel,3,Manual,1.6,Furgón,64500 km
1043,Jeep Compass 2.4 Limited 170cv Atx,U$S17.990,https://auto.mercadolibre.com.ar/MLA-1302708797-jeep-compass-24-limited-170cv-atx-4x4-_JM#position=36&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Jeep,Compass,2012,2.4 Limited 170cv Atx,Blanco,Nafta,5,Automática,2.4,SUV,83800 km
1044,Mercedes-benz Clase A 2.0 A 250 At Sport B.efficiency,U$S34.000,https://auto.mercadolibre.com.ar/MLA-1302999382-mercedes-benz-clase-a-20-a-250-at-sport-befficiency-_JM#position=37&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Mercedes-Benz,Clase A,2013,2.0 A 250 At Sport B.efficiency,Azul,Nafta,5,Automática,2.0,Hatchback,75000 km
1045,Volkswagen Voyage 1.6 Trenline 101cv,$2.800.000,https://auto.mercadolibre.com.ar/MLA-1302486436-volkswagen-voyage-_JM#position=38&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Voyage,2015,1.6 Trenline 101cv,Negro,Nafta,4,Manual,1.6,Sedán,90000 km
1046,Renault Duster 2.0 Ph2 4x4 Privilege 143cv,$3.100.000,https://auto.mercadolibre.com.ar/MLA-1300927384-renault-duster-privilege-20-4x4-todo-terreno-vendo-permuto-_JM#position=39&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Renault,Duster,2011,2.0 Ph2 4x4 Privilege 143cv,Azul,Nafta,5,Manual,2.0,SUV,127000 km
1047,Volkswagen Amarok 3.0 V6 Extreme Black Style,$15.000.000,https://auto.mercadolibre.com.ar/MLA-1300493749-volkswagen-amarok-30-td-258hp-4x4-dc-black-at-l20-_JM#position=40&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Volkswagen,Amarok,2021,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,50000 km
1048,Citroën C3 1.6 Vti 115 Feel,$4.190.000,https://auto.mercadolibre.com.ar/MLA-1300581634-citron-c3-16-vti-_JM#position=41&search_layout=grid&type=item&tracking_id=87316911-8b29-4e1b-a210-0390cfc690ee,Citroën,C3,2018,1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,Hatchback,11750 km
